year,Instance,Peak Position,Previous Week Position,Week Position,Weeks on Chart,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,spotify_track_duration_ms,spotify_track_explicit,tempo,time_signature,valence
1958,1.0386188096319855,40.457973648341664,45.2583837273227,50.46978646069968,5.512039981826443,0.6711146568986568,0.5450891330891341,0.47124810744810686,0.06704415992063506,5.26007326007326,0.1959031135531137,-10.812192307692298,0.8821733821733821,0.05131874236874231,149692.1424148607,0.0,114.34567826617744,3.713064713064713,0.6760360195360159
1959,1.0450259765249181,41.308062343659806,46.204411443546626,50.48778141235328,6.74023475081778,0.6740839794927143,0.5281111710739314,0.4828436319481879,0.07060809645979536,4.956556934700486,0.19283989476524546,-10.93905261737718,0.8424177010253643,0.05769120345385825,148836.7972499326,0.0,117.7171144090664,3.771721532649757,0.6610935240151073
1960,1.0406856281785648,42.35581088717272,46.577567683712935,50.49915238274628,6.582972311169712,0.6667998287878812,0.5168520202020169,0.45682080934343244,0.07047990416161591,5.288131313131313,0.20526707070707018,-10.801362121212119,0.8595959595959596,0.04552790404040399,153149.23922359466,0.0,117.35841186868679,3.778030303030303,0.6531425252525254
1961,1.059715821812596,45.085253456221196,46.94624860022397,50.51670506912443,5.78110599078341,0.6534788147239254,0.5311231901840501,0.4787181104294466,0.0878075731509208,4.839018404907976,0.2183870429447853,-10.425022331288348,0.8719018404907976,0.052219435582822125,154528.1163591636,0.0,118.8618561963192,3.779631901840491,0.6667747730061425
1962,1.0882917466410749,46.0084452975048,47.1652466367713,50.527063339731285,6.1032629558541265,0.6386692186805062,0.5427655053125727,0.47744655300222083,0.07189298917222621,5.2772424017790955,0.21359065974796212,-10.8488472942921,0.8643439584877687,0.057662070669631874,159201.39362490733,0.0,119.2621769211764,3.8144304423029403,0.6707191994069659
1963,1.0348076923076923,46.57346153846154,47.74798927613941,50.5,5.536346153846154,0.5949903264613169,0.5394972107688555,0.5095766917293222,0.06494672386369134,5.00509337860781,0.23604382731021004,-10.399627455736105,0.8632064031045356,0.052373684210526246,155267.9135502671,0.0,119.04423332524853,3.8256124181421294,0.6849330099442159
1964,1.029423076923077,47.92038461538461,48.51573741007194,50.5,5.194230769230769,0.541244070958303,0.5339097781029052,0.5499028529626958,0.043150288141916515,5.026578883199219,0.22298653986832384,-9.927772250670555,0.8512557912704218,0.04872077542062923,157190.72696162306,0.0,119.82430748597862,3.8490612045842476,0.6878644233113889
1965,1.0115384615384615,47.80692307692308,48.69995531724754,50.5,5.087692307692308,0.49890004938384125,0.5271387494294852,0.5469942492012818,0.04568935459151064,5.226608854404382,0.22368619351894145,-9.930333865814742,0.8477863989046097,0.04830892286627126,161700.4550433592,0.0,120.31423482428103,3.8788224554997717,0.6617980830670895
1966,1.0126415094339623,47.61566037735849,48.605500550055005,50.499811320754716,5.096792452830189,0.4483601740311827,0.5472817371937607,0.5445293763919808,0.04292590365478842,5.0670378619153675,0.20984089086859986,-10.006658351893078,0.7917594654788419,0.04490091314031175,164990.73969244485,0.00022286605749944285,121.90260801781741,3.901781737193764,0.6796672605790612
1967,1.0238461538461539,47.995961538461536,48.52565256525653,50.5,5.048269230769231,0.43102866249886096,0.5318726693951792,0.534498044565712,0.03449682811732588,5.42587539790814,0.20735682128240268,-10.027047976352744,0.8196907685311505,0.045487539790813644,171657.14866407856,0.0,120.96388631196004,3.8860845839017735,0.658632105502502
1968,1.0121153846153845,48.18673076923077,48.85717453980927,50.5,5.4425,0.4108476762707897,0.5450822206605769,0.5215388849847725,0.06458016694776285,5.02037947997189,0.215015202623565,-10.714893886155958,0.7997189037245257,0.04877460763644892,181708.87747957994,0.0,118.8824684937924,3.8992738346216913,0.6546391426563614
1969,1.0251923076923077,48.30557692307692,48.908002660164044,50.5,5.559807692307692,0.3924278186648224,0.5289367059367095,0.530003696003698,0.04282414456456466,5.1679371679371675,0.2044453222453233,-10.800497574497628,0.799029799029799,0.048778701778701854,194134.47318539067,0.003236245954692557,120.04262462462412,3.8923538923538925,0.659734442134437
1970,1.0321153846153845,48.229615384615386,48.727913637365056,50.5,5.934807692307692,0.3707471501506031,0.5404718875501988,0.5615669678714835,0.03437932405120455,5.069026104417671,0.21332196285140484,-10.496384789156641,0.8551706827309237,0.0512473895582329,205451.99547965845,0.0017579105976896032,116.4983627008025,3.933483935742972,0.6573475652610407
1971,1.041923076923077,48.27403846153846,48.97854171228377,50.50173076923077,6.071730769230769,0.4114710325186533,0.5510756367378516,0.5523269616670977,0.04237036350913269,4.967841523025469,0.19838752251093336,-10.805786982248453,0.7558528428093646,0.05411240030872124,208926.1155429748,0.0012866700977869274,117.52285027013147,3.9423720092616414,0.6617983534859813
1972,1.0128301886792452,48.17528301886792,49.158386411889595,50.5,6.124905660377358,0.40355832031076605,0.5403052164261911,0.5541611098779121,0.05374582558934487,5.255049944506104,0.19927928967813432,-10.723005549389548,0.7544950055493895,0.052373917869034455,219153.042510572,0.0,119.751620199778,3.9327413984461708,0.6379418645949
1973,1.0161538461538462,46.64692307692307,48.890194402905365,50.5,6.918461538461538,0.39504004264440473,0.5649898465703936,0.5599630415162432,0.05000321276624546,5.278203971119134,0.17857014891696743,-10.681435920577602,0.7551895306859205,0.054390027075812114,227776.09891598916,0.0,122.30607694043364,3.9302797833935017,0.6736562048736412
1974,1.0073076923076922,42.99807692307692,47.82851063829787,50.5,7.194615384615385,0.35619757571116084,0.5880750547045955,0.5947387308533884,0.05108726873960596,5.227133479212254,0.20354682713347794,-10.378852078774718,0.7770240700218818,0.05814855579868738,231799.37199124726,0.0,118.64881137855528,3.950328227571116,0.6832885776805254
1975,1.0221153846153845,45.32673076923077,47.94117647058823,50.5,6.802307692307692,0.3427960144473853,0.5822253792439165,0.5831797014206586,0.048530199289670284,5.387671562725741,0.17958030339513606,-10.540730797014184,0.7738983867084036,0.052262484950638545,236003.38398653522,0.0,117.71219792920694,3.951360462316398,0.6682614495545334
1976,1.0248076923076923,43.97,47.286296375723786,50.503461538461536,7.55,0.31370872286220675,0.5846947275143991,0.6021021931767784,0.05494919649756322,5.19672131147541,0.18867299512627403,-10.263019937970752,0.7529906956136464,0.05489410722197601,248662.09690265486,0.0,120.1989167035892,3.9273371732388127,0.6587108994240141
1977,1.0181132075471697,42.6322641509434,47.436179030252795,50.499811320754716,8.092075471698113,0.30499240254330123,0.5875862749397078,0.5868443104582312,0.04366587086384571,5.142731857048893,0.18093389607542198,-10.14131857048888,0.7524665643499233,0.047102148651611414,241629.49470198675,0.004635761589403974,119.46831857048988,3.9497917123437842,0.6411538916904157
1978,1.0146153846153847,41.71019230769231,46.90231578947368,50.50192307692308,8.198846153846153,0.2656614578007919,0.604844645218155,0.586513331864252,0.03341002507271923,5.133759365359189,0.17633378140149833,-10.24397377699434,0.6906126046716615,0.0477676289114149,254237.7709299757,0.0008835873647006848,118.58766108417854,3.9482150727192598,0.6606829660643402
1979,1.0003846153846154,41.75269230769231,46.49162603349587,50.5,7.524423076923077,0.22182312488687855,0.6317640594699431,0.6215112044817945,0.04771709619694041,4.812755871579401,0.16668948502477984,-10.235911872441301,0.7086834733893558,0.05038192199956909,264683.978242137,0.0,122.10784680025829,3.9704804998922647,0.7091499245852164
1980,1.0023081361800346,40.16445470282747,46.47346251053075,50.492787074437395,7.912483169840354,0.2788991692694061,0.6115285388127891,0.5805923972602769,0.0337372701210049,5.212328767123288,0.178517488584475,-10.491712100456597,0.7878995433789955,0.04748477168949749,244150.6520547945,0.0009132420091324201,122.02435981735125,3.9406392694063928,0.6566618036529726
1981,1.0040423484119345,38.14456207892204,46.65537432036805,50.46641000962464,8.646198267564966,0.285679609597921,0.6076217034154834,0.5830054042369253,0.017761098242542288,5.001297016861219,0.18549829226113312,-10.097241028966776,0.748378728923476,0.044961089494163504,243961.98526224535,0.0,120.63748616515355,3.9556852572416776,0.6241077172503268
1982,1.008846153846154,40.03826923076923,46.585360738255034,50.5,8.12653846153846,0.2596584084083427,0.6232188803512583,0.5914583754116373,0.027378535459933948,5.208562019758507,0.1835848518111969,-10.131901866081325,0.7229418221734358,0.04795424807903383,240870.73611416027,0.005488474204171241,121.64043798024188,3.9598243688254664,0.6518830296377587
1983,1.0122641509433963,40.05603773584906,46.57663782447466,50.5,8.13188679245283,0.18919665441517466,0.6354472075869373,0.6562980821917794,0.02438002399999999,5.288514225500527,0.17767285563751387,-9.377162276080076,0.678609062170706,0.04851169652265537,252698.8217217428,0.0,124.23074668071564,3.9816649104320336,0.6715164594309864
1984,1.0097813578826238,37.53644035289605,46.43867727082461,50.45320291522823,8.241848868431147,0.16429624800263617,0.6457965320456617,0.6864699297629551,0.025603856167690797,5.287971905179982,0.2019172080772604,-9.073174275680477,0.684811237928007,0.045557155399473456,261546.11491979784,0.004174906613931004,123.19188805970093,3.9925373134328357,0.6794805970149244
1985,1.0048076923076923,36.5725,46.809384775808134,50.5,8.437692307692307,0.18195488513369099,0.6452635294117655,0.6851666310160407,0.03122755642352929,5.607486631016043,0.1761721069518714,-9.68302181818183,0.6639572192513369,0.044988171122994476,266018.6004278075,0.0027807486631016044,121.13419251336818,3.9893048128342246,0.6829849197860928
1986,1.0092307692307692,38.269807692307694,46.94311314857262,50.5,8.516923076923076,0.19877051930237513,0.6352657821527926,0.6724697196661713,0.02547732989086252,5.289963620800342,0.17306479777444927,-9.992258078322243,0.6751551465867751,0.04274609458591915,264264.09985065076,0.0,118.18251209073307,3.990370211855339,0.6610509950781099
1987,1.0101923076923076,38.53326923076923,46.98668885191348,50.5,8.573461538461538,0.18303597643877106,0.6344374729554302,0.6751432280398125,0.029164978308091637,5.349632193855474,0.16251176979662404,-9.99243682388587,0.6968844655993076,0.04519560796192116,261197.43473570657,0.004962243797195253,120.76047187364675,3.9896148853310254,0.6590637819125915
1988,1.0145283018867925,37.093962264150946,47.101322482197354,50.5,9.087547169811321,0.18529597584953952,0.6350737337037863,0.6688818123530678,0.03129240184654838,5.203034836503527,0.16452254755289647,-10.014250480871924,0.7129728574481727,0.04699450737337016,265312.42987012985,0.00670995670995671,119.61293160931815,3.978200470185937,0.6330486856165847
1989,1.0259615384615384,37.033076923076926,47.001663893510816,50.49980769230769,8.968076923076923,0.16815413791405665,0.6230512533572082,0.6873325872873788,0.020625593865263945,5.476723366159355,0.17618059534467254,-9.59920053715301,0.69136078782453,0.05001078782453012,266253.7470204632,0.00404767258826175,119.10212444046637,3.98142345568487,0.6350880483437741
1990,1.0159984579799537,36.47937548188126,46.947806196714495,50.41210485736315,9.072282189668465,0.1543161989304806,0.626480614973272,0.6764737299465263,0.018180359204545537,5.079991087344029,0.1790733734402851,-9.475898841354711,0.7156862745098039,0.05536229946524051,273913.74304932734,0.006278026905829596,116.81437990196075,3.961898395721925,0.602765686274514
1991,1.0121270452358038,37.74494706448508,47.12216912528569,50.456400384985564,8.946679499518767,0.1689433397346543,0.6356536991230071,0.6607713289858282,0.040956401819204,5.263098718237014,0.173577827749047,-9.710819653699133,0.7236339105014616,0.05313197661344719,270473.3438842415,0.0253221795161655,118.7075801664041,3.9880818529345627,0.5815232516303074
1992,1.0144230769230769,39.560192307692304,48.024829298572314,50.5,9.676538461538462,0.15067514924430458,0.6443990525603471,0.664238664561248,0.03247221046244095,5.431761786600497,0.1808746672682146,-9.328974734942495,0.6397473494247687,0.06424775547033534,274546.6099706745,0.050078953304759755,119.00042093390452,3.9684186780960973,0.5760207759981967
1993,1.006923076923077,40.21153846153846,48.2043254376931,50.5,10.037692307692307,0.16832691985831755,0.6561501371115225,0.6286965265082227,0.03092785205210256,5.542504570383913,0.18676389396709456,-9.449211837294285,0.6588208409506399,0.07709542961608729,275050.99001814885,0.09392014519056262,117.39687979890424,3.9579524680073126,0.5674951553930504
1994,1.0039622641509434,40.52547169811321,48.30953821334946,50.5,10.383207547169812,0.1906722659180378,0.6445850891410018,0.6314255614725678,0.028837693498494774,5.985413290113452,0.17571616114841365,-8.812708034267212,0.6311646214401482,0.08144653855058995,265139.7869877286,0.13336420467700857,118.23348298217245,3.94281083584163,0.5707120398240261
1995,1.0092307692307692,39.73653846153846,48.171469740634,50.5,10.956153846153846,0.18293372555370407,0.6555160752560134,0.644066682543468,0.029837931821862333,5.622052869730888,0.17252010002381307,-8.23470350083351,0.6475351274112884,0.08040554894022403,260836.53520788273,0.1345830329247777,117.25681162181371,3.9380804953560373,0.5710846153846098
1996,1.0157692307692308,38.175384615384615,48.38244321669736,50.5,11.608461538461539,0.20599290523415983,0.6505632356624098,0.6381478337089902,0.03940420309291227,5.4961182068620085,0.18834535437014568,-8.008930378161768,0.6298522414224894,0.07712216378662662,267584.9971931615,0.11354937484052054,114.5765514650641,3.9684447783621337,0.5834639118457331
1997,1.0063461538461538,37.277307692307694,48.28459958932238,50.5,11.135961538461538,0.1892681747726189,0.6821938726663503,0.6334306366682613,0.04665775493058866,5.21254188606989,0.18026881282910742,-7.895978458592616,0.6010052656773576,0.08682321685016868,260822.6630090222,0.1397220190197513,118.31315078985133,3.9746290090952607,0.5803199617041613
1998,1.0192307692307692,36.85826923076923,48.24508383357483,50.5,11.406153846153845,0.20346229495141102,0.6674336723163895,0.6187809265536767,0.01857778759999978,5.055593220338983,0.17018718644067934,-7.682263728813571,0.6454237288135594,0.09262042937853142,255973.28699242946,0.17159899059417297,119.31539661017047,3.9457627118644067,0.5671986440677942
1999,1.0363461538461538,39.48173076923077,48.25231338679827,50.5,10.200192307692308,0.16593354340956395,0.6466137214137245,0.6646845322245347,0.011824934586278606,5.511850311850312,0.1714276715176714,-6.904870270270235,0.6997920997920998,0.07682182952183067,245842.87523354785,0.12040689225659124,115.54207546777569,3.977338877338877,0.5591954885654873
2000,1.028862478777589,40.22976796830787,48.43731133024753,50.50613091869459,11.59724580267874,0.1562439397353735,0.6594252635931412,0.6944265040314284,0.007661234260905445,5.216043001860657,0.1667927641099866,-6.395508166218731,0.6369650609882158,0.07305058920818697,250016.30766062604,0.1614497528830313,117.06675129212253,3.993591068844325,0.5718331817242024
2001,1.0186538461538461,39.615,48.614096016343204,50.5,11.295961538461539,0.1504714140798952,0.6497489631084942,0.6918901986465849,0.012723282556210481,5.487011569526304,0.17865878629120344,-6.140380484610296,0.6492032307356472,0.09293990395110226,242609.1283272019,0.21272451850248864,115.33843898712084,3.9825365640689805,0.5796924034053713
2002,1.0123076923076924,40.14865384615385,48.62116250511666,50.5,11.352115384615384,0.1548867020295365,0.6327740506329113,0.7155708860759521,0.009038867388185538,5.5810126582278485,0.15603286919831238,-5.715193670886109,0.6590717299578059,0.09994833333333328,241762.38607594935,0.2090717299578059,116.70935991561275,3.960126582278481,0.5783517088607553
2003,1.0165384615384616,40.409807692307695,48.47818070067609,50.5,10.775384615384615,0.16540561776131424,0.6334517420905075,0.704291549859828,0.008852034251101336,5.195634761714057,0.17107480977172493,-5.792903484180963,0.6533840608730477,0.10846535843011672,245569.00380456547,0.2040448538245895,116.5659667601117,3.9575490588706446,0.5664189427312836
2004,1.015,40.49903846153846,48.52693016588163,50.5,11.357884615384615,0.16211466023048815,0.6304528912252332,0.7083667610190121,0.006806368127780012,5.230893651435504,0.17688269308532123,-5.695775980590402,0.6694298422968055,0.10909842296805473,241000.29905413563,0.23163614409337896,119.17419571370706,3.9636069551152446,0.5624373837444443
2005,1.0628301886792453,40.834150943396224,48.0640554875561,50.5,11.01566037735849,0.14570540197881987,0.6406928809570529,0.6945805059815644,0.0056908652284761675,5.1884683271229655,0.1803424004706804,-5.885497352422068,0.6840556971955285,0.11348168268287974,239905.1114167813,0.26606405973668695,119.6689464600893,3.963718376152187,0.5481801529711704
2006,1.0940384615384615,39.92192307692308,47.78743455497382,50.5,11.418461538461539,0.1321766118636262,0.6343259348130503,0.7138562287542397,0.0034288235772845475,5.093181363727255,0.19278272345530886,-5.537501099780037,0.6732653469306139,0.10631869626074851,232238.05731975235,0.19772318753744758,121.30029334133168,3.9774045190961806,0.5492705258948217
2007,1.1596153846153847,39.426346153846154,47.73110831234257,50.5,11.40576923076923,0.14420410363864536,0.6242212463404467,0.7231279799247176,0.013158234301547455,4.994772061898787,0.18813460895023026,-5.397752404851493,0.6787954830614805,0.09941133416980269,236801.08701082433,0.2329308909242298,124.26370117105888,3.991426181514011,0.5520394813885428
2008,1.1263461538461539,40.308076923076925,47.62005500317326,50.5,11.169423076923078,0.13837412554391554,0.6132232070910553,0.718585616438364,0.006024667594681738,5.198630136986301,0.19084415793714732,-5.480755842062848,0.7199838839645447,0.08781841257050743,235031.48371998372,0.18152218152218152,125.77001128122482,3.985294117647059,0.5246247985495606
2009,1.1984615384615385,40.04557692307692,47.165988434354254,50.5,11.194230769230769,0.13613947822916606,0.6122493990384646,0.7327618189102615,0.005893234320913441,5.369190705128205,0.19108155048076933,-5.255410857371765,0.7229567307692307,0.07954230769230747,233684.59321000203,0.17930473673510877,124.43204987980766,3.9737580128205128,0.5307966145833302
2010,1.2090384615384615,39.64096153846154,47.1079152249135,50.5,11.428846153846154,0.14058606880341878,0.611623117623126,0.7398009768009761,0.006231683701668745,5.393976393976394,0.21023308913308963,-5.283826617826662,0.7144892144892145,0.09008443223443184,232465.61409326424,0.197720207253886,121.47199470899598,3.9794464794464797,0.5413612942612952
2011,1.2556603773584907,39.72018867924528,46.95821786399488,50.5,11.344905660377359,0.14007599727380418,0.6038962860529407,0.7310707625444429,0.014145445545239041,5.626037139470565,0.1884329909126814,-5.358100355590688,0.7364677992888187,0.08349381667325194,230606.52445870088,0.22514033680834,125.11627479257281,4.000197550375345,0.5146189253259579
2012,1.31680123029604,40.84794309880815,47.85013739167195,50.49096501345636,12.902153018069972,0.1190367451778654,0.6244752964426926,0.730657509881427,0.007580135156126464,5.169960474308301,0.18737304347825967,-5.439705731225346,0.6976284584980237,0.0826660869565227,228807.78823058447,0.2465972778222578,124.5935373517773,3.981225296442688,0.524419861660075
2013,1.3014988470407378,40.95637970791699,47.697748513169074,50.48347425057648,12.874903920061492,0.1473791230484804,0.6233477814297438,0.6990224322103538,0.009527131548890712,5.117912900575185,0.18474850041084626,-5.722107641742024,0.7183648315529991,0.08412187756778924,235439.81123502683,0.2476249483684428,123.93957189810928,3.993837304847987,0.5091035743631863
2014,1.2016903572800615,40.602573953131,47.932449494949495,50.48905109489051,13.081636573184786,0.15451742615535818,0.6359579154375602,0.6965028318584072,0.009571231815142512,5.386430678466077,0.17336145526057026,-5.734924680432657,0.72015732546706,0.07932678466076558,228728.53065664557,0.23694620253164558,122.5588971484759,3.990167158308751,0.5141050344149503
2015,1.2382324687800192,40.70009606147935,47.427722351942265,50.48453410182517,12.596157540826129,0.16111448817675117,0.648383359872616,0.6774000796178428,0.0036117219864649653,5.088972929936306,0.17837408439490474,-5.961961186305798,0.6675955414012739,0.0904058917197451,219208.19903691814,0.3113964686998395,125.10753642516042,3.9629777070063694,0.5070506966560542
2016,1.2375305853566723,40.35874270656879,47.31347041544272,50.453227931488804,12.400715226802184,0.16892561886204352,0.6500524162120045,0.6447677318784091,0.004256146079501116,5.437840997661731,0.17293343725643026,-6.307240452065579,0.5806703039750585,0.12129584957131825,218573.9196,0.3964,120.61450604053033,3.980904130943102,0.4585998051441994
2017,1.2771916362938807,39.49894494532899,46.66326973113617,50.38519086898139,12.242470746211394,0.16901830349565808,0.6829460497070107,0.6415606385128327,0.0040644321822590306,5.28005657708628,0.14658625985047466,-6.153214992927807,0.6417458072337846,0.11622430794099722,214765.3222948745,0.40687618645855306,121.37428248130865,3.99009900990099,0.5015877348959414
2018,1.2607003891050583,37.22141930702242,45.47941366673852,49.779692421715765,11.198628867889568,0.1826541635404459,0.6870846033606861,0.6347531848378316,0.0038267882297772257,5.559984368894099,0.1664700078155512,-6.165390191481054,0.6656897225478703,0.12492694411879623,209219.90549450548,0.4861138861138861,119.98791813208292,3.9849550605705355,0.4523649472450163
2019,1.2885462555066078,36.89165748898679,44.787484510532835,48.29804515418502,13.269823788546255,0.22373824119718175,0.6930930164319113,0.6231264818075143,0.007479793783744147,4.80575117370892,0.16214517312206522,-6.089601965962459,0.6555164319248826,0.12573617957746394,196486.25529723367,0.4236315479693938,119.55618031103221,3.995598591549296,0.4999854313380257
2020,,,,49.62283671933785,,0.22770413961618968,0.6844626638799183,0.6239636329089763,0.007186004989549679,5.395971879156375,0.17739293178795557,-6.356525935777976,0.5626068782063461,0.12330680220406637,189765.86153846153,0.2915750915750916,122.40203344100274,3.9585787573627207,0.5036355690670712
